name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LU10-LU9	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LW1-LW2	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW2-LW3	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW3-LW4	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW4-LW5	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW5-LW6	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW6-LW7	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW7-LW8	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW8-LW9	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW10-LW9	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LX1-LX2	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX2-LX3	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX3-LX4	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX4-LX5	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX5-LX6	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX6-LX7	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX7-LX8	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX8-LX9	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX10-LX9	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LL1-LL2	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL2-LL3	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL3-LL4	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL4-LL5	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL5-LL6	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL6-LL7	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL7-LL8	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL8-LL9	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL10-LL9	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LV1-LV2	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV2-LV3	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV3-LV4	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV4-LV5	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV5-LV6	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV6-LV7	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV7-LV8	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV8-LV9	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV10-LV9	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LZ1-LZ2	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ2-LZ3	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ3-LZ4	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ4-LZ5	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ5-LZ6	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ6-LZ7	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ7-LZ8	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ8-LZ9	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LZ10-LZ9	SEEG	V	n/a	n/a	bipolar	LZ	1000	depth	n/a
LK1-LK2	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK2-LK3	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK3-LK4	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK4-LK5	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK5-LK6	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK6-LK7	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK7-LK8	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK8-LK9	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK10-LK9	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK10-LK11	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK11-LK12	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK12-LK13	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK13-LK14	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK14-LK15	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK15-LK16	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
