name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RMFG1-RMFG2	SEEG	V	n/a	n/a	bipolar	RMFG	1000	depth	n/a
RMFG2-RMFG3	SEEG	V	n/a	n/a	bipolar	RMFG	1000	depth	n/a
RMFG3-RMFG4	SEEG	V	n/a	n/a	bipolar	RMFG	1000	depth	n/a
RMFG4-RMFG5	SEEG	V	n/a	n/a	bipolar	RMFG	1000	depth	n/a
RPB1-RPB2	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB2-RPB3	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB3-RPB4	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB6-RPB7	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB7-RPB8	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB8-RPB9	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB10-RPB9	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB10-RPB11	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPB11-RPB12	SEEG	V	n/a	n/a	bipolar	RPB	1000	depth	n/a
RPLG1-RPLG2	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG2-RPLG3	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG3-RPLG4	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG4-RPLG5	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG5-RPLG6	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG6-RPLG7	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG7-RPLG8	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG8-RPLG9	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG10-RPLG11	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG10-RPLG9	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG11-RPLG12	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG12-RPLG13	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG13-RPLG14	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG14-RPLG15	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG15-RPLG16	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG16-RPLG17	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPLG17-RPLG18	SEEG	V	n/a	n/a	bipolar	RPLG	1000	depth	n/a
RPA1-RPA2	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA2-RPA3	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA3-RPA4	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA6-RPA7	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA7-RPA8	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA8-RPA9	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPA10-RPA9	SEEG	V	n/a	n/a	bipolar	RPA	1000	depth	n/a
RPC1-RPC2	SEEG	V	n/a	n/a	bipolar	RPC	1000	depth	n/a
RPC2-RPC3	SEEG	V	n/a	n/a	bipolar	RPC	1000	depth	n/a
RPC3-RPC4	SEEG	V	n/a	n/a	bipolar	RPC	1000	depth	n/a
RPC4-RPC5	SEEG	V	n/a	n/a	bipolar	RPC	1000	depth	n/a
