name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LQ7-LQ8	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ8-LQ9	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LQ10-LQ9	SEEG	V	n/a	n/a	bipolar	LQ	1000	depth	n/a
LG1-LG2	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG2-LG3	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG3-LG4	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG4-LG5	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LD1-LD2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD2-LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD3-LD4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD4-LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD5-LD6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD6-LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD7-LD8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD8-LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD10-LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD10-LD11	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD11-LD12	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
RA1-RA2	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA2-RA3	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA3-RA4	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA4-RA5	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA5-RA6	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA6-RA7	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA7-RA8	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA8-RA9	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA10-RA9	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA10-RA11	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA11-RA12	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RB1-RB2	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB2-RB3	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB3-RB4	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB4-RB5	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB5-RB6	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB6-RB7	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB7-RB8	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB8-RB9	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB10-RB9	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB10-RB11	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB11-RB12	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RC1-RC2	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC2-RC3	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC3-RC4	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC4-RC5	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC5-RC6	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC6-RC7	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC7-RC8	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC8-RC9	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC10-RC9	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC10-RC11	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC11-RC12	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RR1-RR2	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR2-RR3	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR3-RR4	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR4-RR5	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR5-RR6	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR6-RR7	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR7-RR8	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR8-RR9	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
RR10-RR9	SEEG	V	n/a	n/a	bipolar	RR	1000	depth	n/a
LH1-LH2	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH2-LH3	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH3-LH4	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH4-LH5	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LO1-LO2	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO2-LO3	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO3-LO4	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO4-LO5	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO5-LO6	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO6-LO7	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO7-LO8	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO8-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO10-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO10-LO11	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO11-LO12	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LP1-LP2	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP2-LP3	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP3-LP4	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP4-LP5	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP5-LP6	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP6-LP7	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP7-LP8	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP8-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP10-LP11	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP10-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP11-LP12	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP12-LP13	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP13-LP14	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP14-LP15	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
RD1-RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD2-RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD3-RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD4-RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD5-RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD6-RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD7-RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD8-RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD10-RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD10-RD11	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD11-RD12	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RQ1-RQ2	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ2-RQ3	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ3-RQ4	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ4-RQ5	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ5-RQ6	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ6-RQ7	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RQ7-RQ8	SEEG	V	n/a	n/a	bipolar	RQ	1000	depth	n/a
RP1-RP2	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP2-RP3	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP3-RP4	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP4-RP5	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP5-RP6	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP6-RP7	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP7-RP8	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP8-RP9	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP10-RP11	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP10-RP9	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP11-RP12	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP12-RP13	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP13-RP14	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP14-RP15	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RO1-RO2	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO2-RO3	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO3-RO4	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO4-RO5	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO5-RO6	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO6-RO7	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO7-RO8	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO8-RO9	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO10-RO9	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO10-RO11	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
RO11-RO12	SEEG	V	n/a	n/a	bipolar	RO	1000	depth	n/a
