name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LT8-LT9	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT10-LT9	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LH1-LH2	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH2-LH3	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH3-LH4	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH4-LH5	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH5-LH6	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH6-LH7	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH7-LH8	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH8-LH9	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LH10-LH9	SEEG	V	n/a	n/a	bipolar	LH	1000	depth	n/a
LU1-LU2	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU2-LU3	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU3-LU4	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU4-LU5	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU5-LU6	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU6-LU7	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU7-LU8	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU8-LU9	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LU10-LU9	SEEG	V	n/a	n/a	bipolar	LU	1000	depth	n/a
LR1-LR2	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR2-LR3	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR3-LR4	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR4-LR5	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR5-LR6	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR6-LR7	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR7-LR8	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR8-LR9	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR10-LR9	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR10-LR11	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LR11-LR12	SEEG	V	n/a	n/a	bipolar	LR	1000	depth	n/a
LM1-LM2	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM2-LM3	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM3-LM4	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM4-LM5	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM5-LM6	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM6-LM7	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM7-LM8	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM8-LM9	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LM10-LM9	SEEG	V	n/a	n/a	bipolar	LM	1000	depth	n/a
LS1-LS2	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS2-LS3	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS3-LS4	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS4-LS5	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS5-LS6	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS6-LS7	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS7-LS8	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS8-LS9	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LS10-LS9	SEEG	V	n/a	n/a	bipolar	LS	1000	depth	n/a
LK1-LK2	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK2-LK3	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK3-LK4	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK4-LK5	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK5-LK6	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK6-LK7	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK7-LK8	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK8-LK9	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LK10-LK9	SEEG	V	n/a	n/a	bipolar	LK	1000	depth	n/a
LV1-LV2	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV2-LV3	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV3-LV4	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV4-LV5	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV5-LV6	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV6-LV7	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV7-LV8	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV8-LV9	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LV10-LV9	SEEG	V	n/a	n/a	bipolar	LV	1000	depth	n/a
LG1-LG2	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG2-LG3	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG3-LG4	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG4-LG5	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG5-LG6	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG6-LG7	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG7-LG8	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG8-LG9	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LG10-LG9	SEEG	V	n/a	n/a	bipolar	LG	1000	depth	n/a
LP1-LP2	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP2-LP3	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP3-LP4	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP4-LP5	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP5-LP6	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP6-LP7	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP7-LP8	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP8-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP10-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LJ1-LJ2	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ2-LJ3	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ3-LJ4	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ4-LJ5	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ5-LJ6	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ6-LJ7	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ7-LJ8	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ8-LJ9	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ10-LJ9	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LL1-LL2	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL2-LL3	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL3-LL4	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL4-LL5	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL5-LL6	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL6-LL7	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL7-LL8	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LL8-LL9	SEEG	V	n/a	n/a	bipolar	LL	1000	depth	n/a
LW1-LW2	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW2-LW3	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW3-LW4	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW4-LW5	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW5-LW6	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW6-LW7	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW7-LW8	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW8-LW9	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LW10-LW9	SEEG	V	n/a	n/a	bipolar	LW	1000	depth	n/a
LX1-LX2	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX2-LX3	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX3-LX4	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX4-LX5	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX5-LX6	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX6-LX7	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX7-LX8	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX8-LX9	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
LX10-LX9	SEEG	V	n/a	n/a	bipolar	LX	1000	depth	n/a
RB1-RB2	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB2-RB3	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB3-RB4	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB4-RB5	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB5-RB6	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB6-RB7	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RB7-RB8	SEEG	V	n/a	n/a	bipolar	RB	1000	depth	n/a
RL1-RL2	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL2-RL3	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL3-RL4	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL4-RL5	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL5-RL6	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL6-RL7	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL7-RL8	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL8-RL9	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RL10-RL9	SEEG	V	n/a	n/a	bipolar	RL	1000	depth	n/a
RW1-RW2	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW2-RW3	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW3-RW4	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW4-RW5	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW5-RW6	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW6-RW7	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW7-RW8	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW8-RW9	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RW10-RW9	SEEG	V	n/a	n/a	bipolar	RW	1000	depth	n/a
RX1-RX2	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX2-RX3	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX3-RX4	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX4-RX5	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX5-RX6	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX6-RX7	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX7-RX8	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX8-RX9	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX10-RX9	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RS1-RS2	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS2-RS3	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS3-RS4	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS4-RS5	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS5-RS6	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS6-RS7	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS7-RS8	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS8-RS9	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RS10-RS9	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
RG1-RG2	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG2-RG3	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG3-RG4	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG4-RG5	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG5-RG6	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG6-RG7	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG7-RG8	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG8-RG9	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
RG10-RG9	SEEG	V	n/a	n/a	bipolar	RG	1000	depth	n/a
