name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LBC2-LBC3	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LBC3-LBC4	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LBC4-LBC5	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LBC5-LBC6	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LBC6-LBC7	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LBC7-LBC8	SEEG	V	n/a	n/a	bipolar	LBC	1000	depth	n/a
LB1-LB2	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB2-LB3	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB3-LB4	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB4-LB5	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB5-LB6	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB6-LB7	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB7-LB8	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB8-LB9	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB10-LB9	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB10-LB11	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB11-LB12	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LFB1-LFB2	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB2-LFB3	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB3-LFB4	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB4-LFB5	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB5-LFB6	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB6-LFB7	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB7-LFB8	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB8-LFB9	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB10-LFB11	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB10-LFB9	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB11-LFB12	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB12-LFB13	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB13-LFB14	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LFB14-LFB15	SEEG	V	n/a	n/a	bipolar	LFB	1000	depth	n/a
LA1-LA2	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA2-LA3	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA3-LA4	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA4-LA5	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA5-LA6	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA6-LA7	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA7-LA8	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LD1-LD2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD2-LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD3-LD4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD4-LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD5-LD6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD6-LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LD7-LD8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
LAS1-LAS2	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS2-LAS3	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS3-LAS4	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS4-LAS5	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS5-LAS6	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS6-LAS7	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS7-LAS8	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS8-LAS9	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS10-LAS11	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS10-LAS9	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS11-LAS12	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS12-LAS13	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS13-LAS14	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS14-LAS15	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS15-LAS16	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS16-LAS17	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LAS17-LAS18	SEEG	V	n/a	n/a	bipolar	LAS	1000	depth	n/a
LMS1-LMS2	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS2-LMS3	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS3-LMS4	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS4-LMS5	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS5-LMS6	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS6-LMS7	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS7-LMS8	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS8-LMS9	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS10-LMS9	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS10-LMS11	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS11-LMS12	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS12-LMS13	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS13-LMS14	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS14-LMS15	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS15-LMS16	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS16-LMS17	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
LMS17-LMS18	SEEG	V	n/a	n/a	bipolar	LMS	1000	depth	n/a
